Date,GSPC,VIX,SPY Volume,GDP,Core_Inflation,Unemployment,M2,Return,Return_5d,Return_20d,Return_Smooth,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,year,quarter,GDP_YoY,month,Core_Inflation_YoY,M2_YoY,Peak,Drawdown,VIX_Change,VIX_Change_5d,Consumer_Sentiment,Consumer_Sentiment_MoM,Consumer_Sentiment_ZScore,regime,prob_bull,prob_bear
1994-02-10,468.9299926757813,14.239999771118164,883900,10939.116,67.047,6.6,3475.7,-0.0081223352309266,-0.0245054169638527,-0.0074925572751193,-0.0021625956247132,43.04267821772155,0.4796312152963651,1.634870892116843,-1.155239676820478,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0271161977680885,0.9399995803833008,3.489999771118164,93.2,,,bull,0.5,0.5
1994-02-11,470.1799926757813,14.460000038146973,519400,10939.116,67.047,6.6,3475.7,0.0026656431013665,0.0007875420257343,-0.009959804910097,-0.0020283138040771,45.30073800927723,0.162413270851971,1.340379367863869,-1.1779660970118977,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0245228367722379,0.2200002670288086,-0.7899999618530273,93.2,,,bull,0.5,0.5
1994-02-14,470.2300109863281,14.279999732971191,2742100,10939.116,67.047,6.6,3475.7,0.0001063811972563,-0.00324317184082,-0.0064863234435227,-0.0014396778939517,45.39402685461085,-0.0839801055306566,1.0555074731849636,-1.1394875787156202,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0244190643437175,-0.1800003051757812,0.3199996948242187,93.2,,,bull,0.5,0.5
1994-02-15,472.5199890136719,13.399999618530272,374700,10939.116,67.047,6.6,3475.7,0.0048699104137153,0.0031206904973941,-0.0036478882157683,-0.0009648911606605,49.62958600600547,-0.093390001022044,0.8257279783435622,-0.9191179793656062,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0196680725857429,-0.8800001144409197,-0.2600002288818377,93.2,,,bull,0.5,0.5
1994-02-16,472.7900085449219,13.130000114440918,287600,10939.116,67.047,6.6,3475.7,0.0005714457325152,4.23451820446008e-05,-0.0031835953761523,-0.000800051260817,50.120876051244046,-0.0781581331617644,0.6449507560424969,-0.7231088892042613,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0191078660893737,-0.2699995040893537,-0.1700000762939453,93.2,,,bull,0.5,0.5
1994-02-17,470.3399963378906,13.789999961853027,342400,10939.116,67.047,6.6,3475.7,-0.0051820304210139,0.0030068532278424,-0.009768862986049,-0.000401302117337,45.75970232327244,-0.2607762118017831,0.4638053624736409,-0.724581574275424,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0241908789670318,0.6599998474121094,-0.4499998092651367,93.2,,,bull,0.5,0.5
1994-02-18,467.6900024414063,14.699999809265137,313300,10939.116,67.047,6.6,3475.7,-0.0056342091191849,-0.0052958234573202,-0.0148087267467555,-0.0003278433575256,41.54854151341065,-0.6122767698654457,0.2485889360058236,-0.8608657058712692,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0296887916153397,0.9099998474121094,0.239999771118164,93.2,,,bull,0.5,0.5
1994-02-22,471.4599914550781,13.520000457763672,154500,10939.116,67.047,6.6,3475.7,0.0080608715046119,0.0026156996363759,-0.0010805978437313,-0.0015125446149649,48.77142785551303,-0.5799515676011993,0.082880835284419,-0.6628324028856183,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0218672376450661,-1.1799993515014648,-0.7599992752075195,93.2,,,bull,0.5,0.5
1994-02-23,470.6900024414063,13.90999984741211,391700,10939.116,67.047,6.6,3475.7,-0.0016332011785251,-0.0038728236155374,-0.0004884289895727,-0.0013692868596431,47.480911237481614,-0.6094400447799444,-0.0555833407284536,-0.5538567040514908,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0234647252252982,0.3899993896484375,0.5100002288818377,93.2,,,bull,0.5,0.5
1994-02-24,464.260009765625,15.960000038146973,770800,10939.116,67.047,6.6,3475.7,-0.0136607802214403,-0.0180418338482852,-0.0188926504877073,-0.0009552693273221,38.35407467718347,-1.1385322555118478,-0.2721731236851324,-0.8663591318267153,1994,1,0.0343070693604317,2,0.0227283127659898,0.0179235612827646,482.0,-0.0368049589924792,2.0500001907348637,2.8299999237060547,93.2,,,bull,0.5,0.5
1994-02-25,466.0700073242187,14.800000190734863,531300,10939.116,67.047,6.6,3475.7,0.0038986721245006,-0.0090785156417027,-0.0230164149454189,-0.000995143959236,41.74845773176766,-1.3957011936560093,-0.4968787376793078,-0.8988224559767015,1994,1,0.0343070693604317,2,0.0205022831050227,0.0187589764633466,482.0,-0.0330497773356458,-1.1599998474121094,1.010000228881836,93.2,,,bull,0.5,0.5
1994-02-28,467.1400146484375,14.869999885559082,333000,10939.116,67.047,6.6,3475.7,0.0022958081562935,-0.0011759665378727,-0.0241487304445571,-0.0015487389783279,43.72130707657438,-1.4959246926215428,-0.6966879286677549,-0.799236763953788,1994,1,0.0343070693604317,2,0.0205022831050227,0.0187589764633466,482.0,-0.030829845127723,0.0699996948242187,0.1700000762939453,93.2,-1.0999999999999943,,bull,0.5,0.5
1994-03-01,464.4400024414063,15.829999923706056,423600,10939.116,67.275,6.5,3480.1,-0.0057798778147131,-0.014889893396905,-0.0356512186881312,-0.0011686997154312,40.03656600955683,-1.7727853913164608,-0.911907421197496,-0.8608779701189647,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0364315302045513,0.9600000381469744,2.3099994659423846,91.5,-2.799999999999997,,bull,0.5,0.5
1994-03-02,464.80999755859375,16.079999923706055,581500,10939.116,67.275,6.5,3480.1,0.0007966478237071,-0.0124923088493779,-0.0308786074587552,-0.0012686656634285,40.773192126100206,-1.9399810816144625,-1.1175221532808894,-0.8224589283335728,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0356639054800959,0.2499999999999982,2.1700000762939453,91.5,-2.799999999999997,,bull,0.5,0.5
1994-03-03,463.010009765625,16.360000610351562,223200,10939.116,67.275,6.5,3480.1,-0.0038725238321533,-0.0026924567563574,-0.0393983199883298,-0.0006411048129256,38.30769293524249,-2.1924555793597733,-1.3325088384966663,-0.859946740863107,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0393983199883298,0.2800006866455078,0.4000005722045898,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-04,464.739990234375,16.0,595800,10939.116,67.275,6.5,3480.1,0.0037363781176689,-0.0028536852166899,-0.0332216960424787,4.158222498653084e-05,41.94142456918393,-2.227273845563559,-1.511461839910045,-0.715812005653514,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0358091488913381,-0.3600006103515625,1.1999998092651367,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-07,466.9100036621094,14.260000228881836,539800,10939.116,67.275,6.5,3480.1,0.0046693064365732,-0.000492381254261,-0.0061726951566685,0.0005655650346551,46.22045035681317,-2.056064591567065,-1.6203823902414491,-0.4356822013256156,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0313070463441714,-1.739999771118164,-0.6099996566772461,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-08,465.8800048828125,16.229999542236328,880300,10939.116,67.275,6.5,3480.1,-0.0022059899578469,0.0031005133792021,-0.0124639748200229,0.000368822909229,44.54237719420392,-1.9806604964246048,-1.6924380114780804,-0.2882224849465244,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0334439732721732,1.969999313354492,0.3999996185302716,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-09,467.05999755859375,14.40999984741211,2500100,10939.116,67.275,6.5,3480.1,0.0025328253271528,0.0048406876182054,-0.0084704178702337,0.0012868004475411,46.91995787326839,-1.804881114453792,-1.7149266320732228,-0.0899544823805693,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0309958556875648,-1.8199996948242188,-1.670000076293945,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-10,463.8999938964844,16.549999237060547,207400,10939.116,67.275,6.5,3480.1,-0.006765733907051,0.0019221703895988,-0.0187617558713757,0.0020762466789692,41.75702455577864,-1.898673843910444,-1.7516760744406672,-0.146997769469777,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0375518798828125,2.139999389648437,0.1899986267089843,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-11,466.4400024414063,14.869999885559082,576600,10939.116,67.275,6.5,3480.1,0.0054753364482447,0.0036579856322971,-0.0053099402325852,0.0014148950799683,46.822275084983474,-1.7478991030760085,-1.7509206801677355,0.003021577091727,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0322821526111903,-1.6799993515014648,-1.130000114440918,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-14,467.3900146484375,16.610000610351562,345900,10939.116,67.275,6.5,3480.1,0.0020367297016952,0.0010280589033502,-0.0059338510162163,0.0012321543864238,48.62202856274158,-1.5340672172109748,-1.7075499875763835,0.1734827703654087,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0303111729285529,1.7400007247924805,2.3500003814697266,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-15,467.010009765625,14.779999732971191,748600,10939.116,67.275,6.5,3480.1,-0.0008130359462179,0.0024255277560081,-0.0068477152573673,0.0018810589212308,47.92335365665363,-1.3793666452366438,-1.6419133191084356,0.2625466738717918,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0310995648016078,-1.830000877380371,-1.4499998092651367,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-16,469.4200134277344,14.510000228881836,455500,10939.116,67.275,6.5,3480.1,0.0051604968024536,0.0050529180008496,-0.0065605173495587,0.0013644520804208,52.5774969764653,-1.0501922110116766,-1.523569097489084,0.4733768864774073,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0260995572038705,-0.2699995040893554,0.1000003814697265,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-17,470.8999938964844,12.760000228881836,133000,10939.116,67.275,6.5,3480.1,0.0031527851953798,0.0150894591336467,-0.0039975773901277,-3.2316110789992855e-05,55.22395747231206,-0.6622628908381785,-1.351307856158903,0.6890449653207245,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.023029058306049,-1.75,-3.789999008178711,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-18,471.05999755859375,13.31999969482422,365500,10939.116,67.275,6.5,3480.1,0.0003397826803637,0.0099048003880581,0.0015308101082389,-0.0007841466789196,55.51300723293364,-0.338018682433244,-1.1486500214137711,0.8106313389805271,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0226971005008428,0.5599994659423846,-1.5500001907348615,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-21,468.5400085449219,14.34000015258789,324800,10939.116,67.275,6.5,3480.1,-0.0053496136940781,0.0024604588468783,0.0018174562190307,-0.0033893113608443,50.03464052321187,-0.2811538970819924,-0.9751507965474154,0.693996899465423,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0279252934752658,1.02000045776367,-2.270000457763672,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-22,468.7999877929687,13.390000343322754,435700,10939.116,67.275,6.5,3480.1,0.0005548709679119,0.0038328472407733,-0.0056420559757357,-0.003710680983226,50.57653441956761,-0.212658596497306,-0.8226523565373935,0.6099937600400875,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0273859174419736,-0.9499998092651368,-1.3899993896484375,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-23,468.5400085449219,12.3100004196167,698500,10939.116,67.275,6.5,3480.1,-0.0005545632568608,-0.0018746641763026,-0.0045677492305608,-0.0047611639183193,49.992637776275984,-0.1773098127324601,-0.6935838477764069,0.5162740350439468,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0279252934752658,-1.079999923706055,-2.1999998092651367,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-24,464.3500061035156,13.43000030517578,1200500,10939.116,67.275,6.5,3480.1,-0.0089426780317406,-0.0139095091906257,0.0001938489984008,-0.0043167911594341,41.64745817367374,-0.4818394810318978,-0.6512349744275051,0.1693954933956073,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0366182445985153,1.1199998855590805,0.6700000762939435,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-25,460.5799865722656,13.670000076293944,100900,10939.116,67.275,6.5,3480.1,-0.0081189178027265,-0.0222477201219459,-0.0117793907903924,-0.0055870322072716,35.84890621948988,-1.015682352066733,-0.7241244499553507,-0.2915579021113823,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0444398618832663,0.239999771118164,0.350000381469723,91.5,-1.7000000000000028,,bull,0.5,0.5
1994-03-28,460.0,14.899999618530272,1117200,10939.116,67.275,6.5,3480.1,-0.0012592526578977,-0.0182268501924592,-0.0152845280313033,-0.0050424758776112,35.04062603687889,-1.468627321154372,-0.873025024195155,-0.5956022969592171,1994,1,0.0343070693604317,3,0.023972602739726,0.0200486560952017,482.0,-0.0456431535269709,1.229999542236328,0.559999465942381,91.5,-1.7000000000000028,,bull,0.5,0.5
