iteration,train_logloss,val_logloss
120,0.08859285367901022,0.7571762442098392
121,0.08814108338658411,0.7654970838213371
122,0.08726451604209072,0.7683927294182471
123,0.08635554038321061,0.7710921445631722
124,0.08504107072208396,0.7754157595115982
125,0.08437766826954206,0.7759611824437654
126,0.08343595796547851,0.7780919407259989
127,0.08179145043558514,0.7801135818147568
128,0.0808871504156711,0.7829822585333999
129,0.08032805813034985,0.7853044443875954
130,0.07968258177062122,0.7845307075750374
131,0.07832134010555122,0.7843834257876482
132,0.07703473051438763,0.7863184738826112
133,0.07634460283357543,0.7882049051902421
134,0.07553468944509664,0.7917536352432342
135,0.07494240947877216,0.7900359215283692
136,0.07427804425417457,0.7884817788307014
137,0.0738936022181322,0.7885368270416624
138,0.07369543372235009,0.7956722628869011
139,0.07320177102253907,0.7977014953727707
140,0.07271693073476351,0.7972318376843783
141,0.07233424529954156,0.8000208879666297
142,0.07128032441462964,0.8021868646111605
143,0.07087168295015617,0.8023243725119604
144,0.07015649943502732,0.805634590602585
145,0.0696781477808125,0.8038901532304
146,0.06917145797787529,0.8017588695588574
147,0.06880503448301027,0.8097385061866885
148,0.06809030911091057,0.8097719135504693
149,0.06744956257115049,0.8100305061115948
